id,major_min_score_2024,college_name_excel,major_name_excel,source_province
8060812,546.0,江汉大学,城乡规划,湖北
8060813,546.0,江汉大学,工商管理,湖北
8060814,552.0,江汉大学,会计学,湖北
8060815,546.0,江汉大学,行政管理,湖北
8060816,546.0,江汉大学,旅游管理,湖北
8066997,572.0,江汉大学,金融学,湖北
8066998,567.0,江汉大学,国际经济与贸易,湖北
8066999,573.0,江汉大学,法学,湖北
8067000,573.0,江汉大学,法学,湖北
8067001,563.0,江汉大学,社会工作,湖北
8067002,566.0,江汉大学,教育学,湖北
8067003,571.0,江汉大学,汉语言文学,湖北
8067004,565.0,江汉大学,英语,湖北
8067005,562.0,江汉大学,法语,湖北
8067006,559.0,江汉大学,日语,湖北
8067007,565.0,江汉大学,广告学,湖北
8067008,570.0,江汉大学,历史学,湖北
8067009,565.0,江汉大学,应用心理学,湖北
8067010,566.0,江汉大学,城乡规划,湖北
8067011,566.0,江汉大学,大数据管理与应用,湖北
8067012,563.0,江汉大学,工商管理,湖北
8067013,572.0,江汉大学,会计学,湖北
8067014,563.0,江汉大学,行政管理,湖北
8067015,563.0,江汉大学,物流管理,湖北
8067016,547.0,江汉大学,旅游管理,湖北
8062783,550.0,青岛理工大学,国际经济与贸易,湖北
8062784,546.0,青岛理工大学,社会工作,湖北
8062785,548.0,青岛理工大学,英语,湖北
8062786,550.0,青岛理工大学,网络与新媒体,湖北
8062787,546.0,青岛理工大学,市场营销,湖北
8062788,554.0,青岛理工大学,会计学,湖北
8062789,553.0,青岛理工大学,财务管理,湖北
8062790,548.0,青岛理工大学,国际商务,湖北
8066945,551.0,三峡大学,化学,湖北
8066946,549.0,三峡大学,机械设计制造及其自动化,湖北
8066947,548.0,三峡大学,材料成型及控制工程,湖北
8066948,546.0,三峡大学,智能制造工程,湖北
8066949,549.0,三峡大学,新能源材料与器件,湖北
8066950,547.0,三峡大学,能源与动力工程,湖北
8066951,546.0,三峡大学,储能科学与工程,湖北
8066952,550.0,三峡大学,化学工程与工艺,湖北
8072826,546.0,山东建筑大学,建筑学,湖北
8069245,550.0,石家庄铁道大学,数字经济,湖北
8069246,554.0,石家庄铁道大学,信息管理与信息系统,湖北
8069247,546.0,石家庄铁道大学,工程管理,湖北
8069255,548.0,石家庄铁道大学,数学与应用数学,湖北
8069256,549.0,石家庄铁道大学,应用物理学,湖北
8069257,549.0,石家庄铁道大学,工程力学,湖北
8069258,606.0,石家庄铁道大学,机械设计制造及其自动化,湖北
8069259,565.0,石家庄铁道大学,机械设计制造及其自动化,湖北
8069260,557.0,石家庄铁道大学,机械电子工程,湖北
8069261,551.0,石家庄铁道大学,工业设计,湖北
8069262,563.0,石家庄铁道大学,车辆工程,湖北
8069263,554.0,石家庄铁道大学,智能制造工程,湖北
8069264,546.0,石家庄铁道大学,材料类,湖北
8069265,576.0,石家庄铁道大学,电气工程及其自动化,湖北
8069266,573.0,石家庄铁道大学,电气工程及其自动化,湖北
8069267,559.0,石家庄铁道大学,电子信息工程,湖北
8069268,566.0,石家庄铁道大学,通信工程,湖北
8069269,547.0,石家庄铁道大学,信息工程,湖北
8069270,556.0,石家庄铁道大学,人工智能,湖北
8069271,566.0,石家庄铁道大学,自动化,湖北
8069272,578.0,石家庄铁道大学,轨道交通信号与控制,湖北
8069273,552.0,石家庄铁道大学,计算机类,湖北
8069274,549.0,石家庄铁道大学,土木类,湖北
8069275,561.0,石家庄铁道大学,土木工程,湖北
8069276,556.0,石家庄铁道大学,建筑环境与能源应用工程,湖北
8069277,556.0,石家庄铁道大学,铁道工程,湖北
8069278,585.0,石家庄铁道大学,交通运输,湖北
8069279,573.0,石家庄铁道大学,交通运输,湖北
8069280,564.0,石家庄铁道大学,交通工程,湖北
8069281,569.0,石家庄铁道大学,智慧交通,湖北
8069282,548.0,石家庄铁道大学,安全科学与工程类,湖北
8061549,546.0,天津外国语大学,蒙古语,湖北
8061550,554.0,天津外国语大学,捷克语,湖北
8059220,546.0,武汉工程大学,应用化学,湖北
8059221,546.0,武汉工程大学,生物技术,湖北
8059222,546.0,武汉工程大学,机械工程,湖北
8059223,546.0,武汉工程大学,机械设计制造及其自动化,湖北
8059224,546.0,武汉工程大学,机械电子工程,湖北
8059225,546.0,武汉工程大学,过程装备与控制工程,湖北
8059226,546.0,武汉工程大学,材料物理,湖北
8059227,546.0,武汉工程大学,材料化学,湖北
8059228,546.0,武汉工程大学,材料化学,湖北
8059229,546.0,武汉工程大学,无机非金属材料工程,湖北
8059230,546.0,武汉工程大学,高分子材料与工程,湖北
8059231,546.0,武汉工程大学,新能源材料与器件,湖北
8059232,546.0,武汉工程大学,光电信息科学与工程,湖北
8702360,546.0,武汉工程大学,自动化,湖北
8059234,546.0,武汉工程大学,机器人工程,湖北
8059235,546.0,武汉工程大学,计算机类,湖北
8059236,546.0,武汉工程大学,土木工程,湖北
8059237,546.0,武汉工程大学,化学工程与工艺,湖北
8059238,546.0,武汉工程大学,化学工程与工艺,湖北
8059239,546.0,武汉工程大学,制药工程,湖北
8059240,546.0,武汉工程大学,资源循环科学与工程,湖北
8059241,546.0,武汉工程大学,能源化学工程,湖北
8059242,546.0,武汉工程大学,采矿工程,湖北
8059233,579.0,武汉工程大学,自动化,湖北
8702361,546.0,武汉工程大学,矿物加工工程,湖北
8059244,546.0,武汉工程大学,环境工程,湖北
8059245,546.0,武汉工程大学,环境科学,湖北
8059246,546.0,武汉工程大学,食品科学与工程,湖北
8059247,546.0,武汉工程大学,安全工程,湖北
8059248,546.0,武汉工程大学,应急技术与管理,湖北
8059249,546.0,武汉工程大学,生物工程,湖北
8059250,546.0,武汉工程大学,药物制剂,湖北
8059243,546.0,武汉工程大学,矿物加工工程,湖北
8076148,539.0,西安建筑科技大学,材料成型及控制工程,湖北
8076149,539.0,西安建筑科技大学,材料类,湖北
8076150,574.0,西安建筑科技大学,材料类,湖北
8076151,577.0,西安建筑科技大学,化工与制药类,湖北
8076152,578.0,西安建筑科技大学,安全工程,湖北
8063816,551.0,西南科技大学,法学类,湖北
8063817,551.0,西南科技大学,中国语言文学类,湖北
8063818,546.0,西南科技大学,外国语言文学类,湖北
8063819,547.0,西南科技大学,应用心理学,湖北
8063820,547.0,西南科技大学,工商管理类,湖北
8063821,551.0,西南科技大学,会计学,湖北
8066213,546.0,西南民族大学,本科预科班,湖北
8066231,551.0,西南民族大学,数学与应用数学,湖北
8066232,565.0,西南民族大学,数学与应用数学,湖北
8066233,552.0,西南民族大学,信息与计算科学,湖北
8066234,547.0,西南民族大学,化学类,湖北
8066235,548.0,西南民族大学,生物技术,湖北
8066236,557.0,西南民族大学,统计学,湖北
8066237,559.0,西南民族大学,电气工程及其自动化,湖北
8066238,554.0,西南民族大学,电子信息工程,湖北
8066239,550.0,西南民族大学,通信工程,湖北
8066240,552.0,西南民族大学,人工智能,湖北
8066241,554.0,西南民族大学,自动化,湖北
8066242,556.0,西南民族大学,计算机类,湖北
8066243,546.0,西南民族大学,化学工程与工艺,湖北
8066244,547.0,西南民族大学,环境科学与工程类,湖北
8066245,547.0,西南民族大学,食品科学与工程类,湖北
8066246,547.0,西南民族大学,动物科学,湖北
8066247,547.0,西南民族大学,动物医学,湖北
8066248,546.0,西南民族大学,草业科学,湖北
8066249,547.0,西南民族大学,药学,湖北
8066250,548.0,西南民族大学,中药学,湖北
8059438,552.0,浙江农林大学,应用化学,湖北
8059439,548.0,浙江农林大学,食品科学与工程,湖北
8059440,546.0,浙江农林大学,茶学,湖北
8060677,550.0,中国劳动关系学院,经济学,湖北
8060678,551.0,中国劳动关系学院,法学,湖北
8060679,552.0,中国劳动关系学院,社会学,湖北
8060680,548.0,中国劳动关系学院,社会工作,湖北
8060681,547.0,中国劳动关系学院,劳动教育,湖北
8060682,554.0,中国劳动关系学院,汉语言文学,湖北
8060683,549.0,中国劳动关系学院,新闻学,湖北
8060684,546.0,中国劳动关系学院,财务管理,湖北
8060685,549.0,中国劳动关系学院,劳动与社会保障,湖北
8060686,546.0,中国劳动关系学院,戏剧影视文学,湖北
8070072,545.0,大连工业大学,化妆品技术与工程,湖北
8070078,545.0,大连工业大学,生物工程,湖北
8061853,545.0,大连交通大学,工商管理,湖北
8061854,545.0,大连交通大学,会计学,湖北
8061855,553.0,大连交通大学,物流管理,湖北
8061879,545.0,大连外国语大学,国际事务与国际关系,湖北
8063470,546.0,广西师范大学,社会工作,湖北
8063471,545.0,广西师范大学,特殊教育,湖北
8063472,553.0,广西师范大学,汉语言文学,湖北
8063473,548.0,广西师范大学,汉语国际教育,湖北
8063474,546.0,广西师范大学,英语,湖北
8063475,547.0,广西师范大学,朝鲜语,湖北
8063476,548.0,广西师范大学,商务英语,湖北
8063477,551.0,广西师范大学,网络与新媒体,湖北
8070753,545.0,哈尔滨师范大学,地理信息科学,湖北
8073416,545.0,河南农业大学,建筑类,湖北
8070616,545.0,黑龙江大学,金融学,湖北
8073950,545.0,湖南工商大学,经济学,湖北
8073951,545.0,湖南工商大学,金融学类,湖北
8073952,549.0,湖南工商大学,法学,湖北
8073953,545.0,湖南工商大学,英语,湖北
8073954,545.0,湖南工商大学,大数据管理与应用,湖北
8073955,545.0,湖南工商大学,工商管理类,湖北
8073956,545.0,湖南工商大学,会计学,湖北
8073957,545.0,湖南工商大学,行政管理,湖北
8073958,545.0,湖南工商大学,旅游管理类,湖北
8063162,555.0,湖南中医药大学,英语,湖北
8063163,553.0,湖南中医药大学,商务英语,湖北
8063164,560.0,湖南中医药大学,应用心理学,湖北
8063165,545.0,湖南中医药大学,市场营销,湖北
8063166,549.0,湖南中医药大学,公共事业管理,湖北
8059931,545.0,江汉大学,法学,湖北
8059932,545.0,江汉大学,教育学,湖北
8059933,545.0,江汉大学,汉语言文学,湖北
8059934,545.0,江汉大学,历史学,湖北
8072704,545.0,南昌医学院,预防医学,湖北
8066960,547.0,三峡大学,生物科学,湖北
8066961,546.0,三峡大学,制药工程,湖北
8066962,547.0,三峡大学,生物工程,湖北
8066963,550.0,三峡大学,临床医学,湖北
8066964,547.0,三峡大学,医学影像学,湖北
8066965,545.0,三峡大学,中医学,湖北
8066966,549.0,三峡大学,药学,湖北
8066967,545.0,三峡大学,护理学,湖北
8062138,545.0,上海商学院,市场营销,湖北
8062139,548.0,上海商学院,会计学,湖北
8062140,545.0,上海商学院,旅游管理,湖北
8063722,545.0,四川外国语大学,物流管理,湖北
8059320,545.0,天津财经大学,工商管理类,湖北
8059321,545.0,天津财经大学,国际商务,湖北
8059322,545.0,天津财经大学,物流管理,湖北
8076127,585.0,西安建筑科技大学,数学与应用数学,湖北
8076128,580.0,西安建筑科技大学,工程力学,湖北
8076129,585.0,西安建筑科技大学,机械类,湖北
8076130,587.0,西安建筑科技大学,机械设计制造及其自动化,湖北
8076131,593.0,西安建筑科技大学,电气工程及其自动化,湖北
8076132,587.0,西安建筑科技大学,通信工程,湖北
8076133,585.0,西安建筑科技大学,人工智能,湖北
8076134,587.0,西安建筑科技大学,自动化,湖北
8076135,586.0,西安建筑科技大学,机器人工程,湖北
8076136,593.0,西安建筑科技大学,计算机科学与技术,湖北
8076137,593.0,西安建筑科技大学,计算机科学与技术,湖北
8076138,578.0,西安建筑科技大学,土木工程,湖北
8076139,578.0,西安建筑科技大学,给排水科学与工程,湖北
8076140,578.0,西安建筑科技大学,建筑电气与智能化,湖北
8076141,573.0,西安建筑科技大学,城市地下空间工程,湖北
8076142,578.0,西安建筑科技大学,智能建造,湖北
8076143,584.0,西安建筑科技大学,交通运输,湖北
8076144,584.0,西安建筑科技大学,交通工程,湖北
8076145,571.0,西安建筑科技大学,环境工程,湖北
8076146,572.0,西安建筑科技大学,环境工程,湖北
8076147,572.0,西安建筑科技大学,环境科学,湖北
8072052,545.0,厦门理工学院,电子信息工程,湖北
8073435,561.0,新乡医学院,临床医学,湖北
8073436,556.0,新乡医学院,医学影像学,湖北
8073437,545.0,新乡医学院,精神医学,湖北
8075271,545.0,重庆工商大学,金融学,湖北
8061917,547.0,长春理工大学,汉语言文学,湖北
8061918,550.0,长春理工大学,汉语国际教育,湖北
8061919,544.0,长春理工大学,英语,湖北
8061920,546.0,长春理工大学,广告学,湖北
8061921,544.0,长春理工大学,网络与新媒体,湖北
8061922,544.0,长春理工大学,工商管理类,湖北
8066912,550.0,长江大学,临床医学,湖北
8066913,545.0,长江大学,预防医学,湖北
8066914,544.0,长江大学,医学技术类,湖北
8074331,544.0,广东药科大学,中医学,湖北
8073414,544.0,河南科技大学,大数据管理与应用,湖北
8060753,544.0,湖北大学,国际事务与国际关系,湖北
8066861,544.0,湖北大学,材料科学与工程,湖北
8073895,544.0,湖南理工学院,信息与计算科学,湖北
8073896,544.0,湖南理工学院,机械设计制造及其自动化,湖北
8073897,544.0,湖南理工学院,微电子科学与工程,湖北
8060817,544.0,江汉大学,金融学,湖北
8060818,544.0,江汉大学,会计学,湖北
8067019,544.0,江汉大学,机械设计制造及其自动化,湖北
8067020,544.0,江汉大学,智能制造工程,湖北
8067021,551.0,江汉大学,电子信息工程,湖北
8067022,545.0,江汉大学,人工智能,湖北
8067023,544.0,江汉大学,柔性电子学,湖北
8067024,545.0,江汉大学,自动化,湖北
8067025,555.0,江汉大学,计算机科学与技术,湖北
8067026,545.0,江汉大学,数字媒体技术,湖北
8067027,546.0,江汉大学,数据科学与大数据技术,湖北
8072302,547.0,江西理工大学,数字经济,湖北
8072303,544.0,江西理工大学,英语,湖北
8072304,548.0,江西理工大学,工程造价,湖北
8072305,547.0,江西理工大学,应急管理,湖北
8062578,545.0,南昌航空大学,英语,湖北
8062579,549.0,南昌航空大学,新闻学,湖北
8062580,545.0,南昌航空大学,工商管理,湖北
8062581,544.0,南昌航空大学,公共事业管理,湖北
8062582,549.0,南昌航空大学,电子商务,湖北
8062830,544.0,曲阜师范大学,政治学与行政学,湖北
8072730,544.0,山东科技大学,土木工程,湖北
8072731,552.0,山东科技大学,建筑环境与能源应用工程,湖北
8072732,553.0,山东科技大学,城市地下空间工程,湖北
8072733,554.0,山东科技大学,地质工程,湖北
8072734,545.0,山东科技大学,资源勘查工程,湖北
8072735,545.0,山东科技大学,安全工程,湖北
8059458,544.0,山东科技大学,储能科学与工程,湖北
8059459,544.0,山东科技大学,遥感科学与技术,湖北
8072876,545.0,山东理工大学,统计学,湖北
8072877,569.0,山东理工大学,电气工程及其自动化,湖北
8072878,558.0,山东理工大学,智能电网信息工程,湖北
8072879,553.0,山东理工大学,电子信息工程,湖北
8072880,552.0,山东理工大学,通信工程,湖北
8072881,547.0,山东理工大学,光电信息科学与工程,湖北
8072882,554.0,山东理工大学,自动化,湖北
8072883,547.0,山东理工大学,土木工程,湖北
8072884,545.0,山东理工大学,采矿工程,湖北
8072885,545.0,山东理工大学,矿物加工工程,湖北
8072886,544.0,山东理工大学,环境工程,湖北
8061759,544.0,山西师范大学,社会学,湖北
8061760,547.0,山西师范大学,编辑出版学,湖北
8061761,545.0,山西师范大学,网络与新媒体,湖北
8061762,554.0,山西师范大学,历史学,湖北
8061763,551.0,山西师范大学,旅游管理,湖北
8076235,550.0,陕西科技大学,机械设计制造及其自动化,湖北
8076236,544.0,陕西科技大学,工业设计,湖北
8076237,552.0,陕西科技大学,计算机科学与技术,湖北
8063730,544.0,四川外国语大学,广播电视编导,湖北
8069487,544.0,太原科技大学,信息管理与信息系统,湖北
8069488,544.0,太原科技大学,工业工程,湖北
8059646,544.0,天津财经大学,商务英语,湖北
8059647,544.0,天津财经大学,公共管理类,湖北
8059648,544.0,天津财经大学,物流管理,湖北
8068777,560.0,天津科技大学,材料化学,湖北
8068778,555.0,天津科技大学,高分子材料与工程,湖北
8068779,553.0,天津科技大学,化学工程与工艺,湖北
8068780,555.0,天津科技大学,制药工程,湖北
8068781,548.0,天津科技大学,轻化工程,湖北
8068782,544.0,天津科技大学,包装工程,湖北
8068783,545.0,天津科技大学,印刷工程,湖北
8068785,557.0,天津科技大学,环境工程,湖北
8068786,553.0,天津科技大学,环境科学,湖北
8068787,565.0,天津科技大学,食品科学与工程,湖北
8068788,558.0,天津科技大学,食品营养与健康,湖北
8068789,559.0,天津科技大学,生物工程,湖北
8068904,547.0,天津商业大学,经济学类,湖北
8068905,550.0,天津商业大学,法学,湖北
8068906,545.0,天津商业大学,英语,湖北
8068907,544.0,天津商业大学,工商管理类,湖北
8068908,558.0,天津商业大学,物流管理,湖北
8068909,544.0,天津商业大学,电子商务,湖北
8059251,544.0,武汉纺织大学,数学类,湖北
8059252,546.0,武汉纺织大学,机械类,湖北
8059253,545.0,武汉纺织大学,微电子科学与工程,湖北
8059254,549.0,武汉纺织大学,计算机类,湖北
8059255,544.0,武汉纺织大学,环境科学与工程类,湖北
8075417,549.0,西南科技大学,数学类,湖北
8075418,547.0,西南科技大学,应用物理学,湖北
8075419,551.0,西南科技大学,应用化学,湖北
8075420,556.0,西南科技大学,机械类,湖北
8075421,553.0,西南科技大学,材料类,湖北
8075422,559.0,西南科技大学,电气工程及其自动化,湖北
8075423,562.0,西南科技大学,电子信息类,湖北
8075424,556.0,西南科技大学,光电信息科学与工程,湖北
8075425,562.0,西南科技大学,计算机类,湖北
8075426,544.0,西南科技大学,土木类,湖北
8075427,545.0,西南科技大学,测绘工程,湖北
8075428,547.0,西南科技大学,交通工程,湖北
8075429,549.0,西南科技大学,兵器类,湖北
8075430,550.0,西南科技大学,核工程类,湖北
8075431,546.0,西南科技大学,食品科学与工程,湖北
8075432,548.0,西南科技大学,医学影像技术,湖北
8063843,544.0,西南医科大学,法学,湖北
8075974,544.0,云南民族大学,数学与应用数学,湖北
8075975,546.0,云南民族大学,电气工程及其自动化,湖北
8062358,546.0,浙大城市学院,英语,湖北
8062359,544.0,浙大城市学院,日语,湖北
8062360,544.0,浙大城市学院,工商管理,湖北
8062361,544.0,浙大城市学院,财务管理,湖北
8062291,544.0,浙江中医药大学,英语,湖北
8069509,550.0,中北大学,经济统计学,湖北
8069510,546.0,中北大学,国际经济与贸易,湖北
8069511,544.0,中北大学,市场营销,湖北
8069512,547.0,中北大学,财务管理,湖北
8066460,547.0,中国人民警察大学,海外安全管理,湖北
8060761,543.0,长江大学,教育学类,湖北
8060762,550.0,长江大学,中国语言文学类,湖北
8060763,543.0,长江大学,外国语言文学类,湖北
8060764,547.0,长江大学,历史学,湖北
8061869,549.0,大连外国语大学,国际经济与贸易,湖北
8061870,560.0,大连外国语大学,汉语言文学,湖北
8061871,552.0,大连外国语大学,汉语国际教育,湖北
8061872,557.0,大连外国语大学,俄语,湖北
8061873,543.0,大连外国语大学,德语,湖北
8061874,556.0,大连外国语大学,西班牙语,湖北
8061875,534.0,大连外国语大学,日语,湖北
8061876,511.0,大连外国语大学,朝鲜语,湖北
8061877,545.0,大连外国语大学,葡萄牙语,湖北
8063606,561.0,海南大学,行政管理,湖北
8063607,547.0,海南大学,酒店管理,湖北
8063608,543.0,海南大学,会展经济与管理,湖北
8062417,544.0,淮北师范大学,经济学,湖北
8062418,550.0,淮北师范大学,英语,湖北
8062419,543.0,淮北师范大学,历史学,湖北
8062420,552.0,淮北师范大学,会计学,湖北
8072386,543.0,江西农业大学,软件工程,湖北
8072387,544.0,江西农业大学,软件工程,湖北
8072388,543.0,江西农业大学,物联网工程,湖北
8059462,543.0,青岛大学,机械工程,湖北
8059463,543.0,青岛大学,纺织工程,湖北
8059712,543.0,三峡大学,数学与应用数学,湖北
8059713,543.0,三峡大学,物理学,湖北
8059714,543.0,三峡大学,机械设计制造及其自动化,湖北
8059715,543.0,三峡大学,材料成型及控制工程,湖北
8059716,543.0,三峡大学,智能制造工程,湖北
8059717,543.0,三峡大学,新能源材料与器件,湖北
8059718,543.0,三峡大学,电气工程及其自动化,湖北
8059719,543.0,三峡大学,计算机科学与技术,湖北
8059720,543.0,三峡大学,数据科学与大数据技术,湖北
8059721,543.0,三峡大学,土木工程,湖北
8059722,543.0,三峡大学,水利水电工程,湖北
8059723,543.0,三峡大学,化学工程与工艺,湖北
8059724,543.0,三峡大学,地质工程,湖北
8059725,543.0,三峡大学,临床医学,湖北
8059726,543.0,三峡大学,中医学,湖北
8059727,543.0,三峡大学,护理学,湖北
8070941,549.0,上海电机学院,车辆工程,湖北
8070942,545.0,上海电机学院,新能源汽车工程,湖北
8070943,551.0,上海电机学院,电气类,湖北
8070944,552.0,上海电机学院,电子信息工程,湖北
8070945,551.0,上海电机学院,光电信息科学与工程,湖北
8070946,552.0,上海电机学院,电子封装技术,湖北
8070947,552.0,上海电机学院,机器人工程,湖北
8070967,545.0,上海商学院,市场营销,湖北
8070968,543.0,上海商学院,会计学,湖北
8070969,543.0,上海商学院,旅游管理,湖北
8061653,550.0,石家庄铁道大学,法学,湖北
8061654,549.0,石家庄铁道大学,汉语言文学,湖北
8061655,543.0,石家庄铁道大学,英语,湖北
8061656,545.0,石家庄铁道大学,建筑学,湖北
8061657,546.0,石家庄铁道大学,工商管理类,湖北
8061489,543.0,首都体育学院,体育经济与管理,湖北
8068874,543.0,天津师范大学,投资学,湖北
8068875,546.0,天津师范大学,国际经济与贸易,湖北
8068876,573.0,天津师范大学,教育技术学,湖北
8068877,546.0,天津师范大学,播电视学,湖北
8068878,568.0,天津师范大学,信息管理与信息系统,湖北
8068879,578.0,天津师范大学,大数据管理与应用,湖北
8068880,544.0,天津师范大学,市场营销,湖北
8068881,579.0,天津师范大学,档案学,湖北
8068882,567.0,天津师范大学,物流管理,湖北
8059317,543.0,天津中医药大学,公共管理类,湖北
8076193,551.0,西安石油大学,信息与计算科学,湖北
8076194,555.0,西安石油大学,数据计算及应用,湖北
8076195,543.0,西安石油大学,应用物理学,湖北
8076196,555.0,西安石油大学,应用化学,湖北
8076197,545.0,西安石油大学,地质学,湖北
8076198,544.0,西安石油大学,地球信息科学与技术,湖北
8076199,561.0,西安石油大学,机械设计制造及其自动化,湖北
8076200,544.0,西安石油大学,材料成型及控制工程,湖北
8076201,548.0,西安石油大学,机械电子工程,湖北
8076202,544.0,西安石油大学,工业设计,湖北
8076203,544.0,西安石油大学,过程装备与控制工程,湖北
8076204,544.0,西安石油大学,测控技术与仪器,湖北
8076205,544.0,西安石油大学,材料类,湖北
8076206,550.0,西安石油大学,新能源材料与器件,湖北
8076207,552.0,西安石油大学,能源与动力工程,湖北
8076208,545.0,西安石油大学,新能源科学与工程,湖北
8076209,544.0,西安石油大学,储能科学与工程,湖北
8076210,558.0,西安石油大学,电气工程及其自动化,湖北
8076211,554.0,西安石油大学,电子信息工程,湖北
8076212,548.0,西安石油大学,通信工程,湖北
8076213,551.0,西安石油大学,光电信息科学与工程,湖北
8076214,558.0,西安石油大学,人工智能,湖北
8076215,549.0,西安石油大学,自动化,湖北
8076216,551.0,西安石油大学,计算机类,湖北
8076217,552.0,西安石油大学,数据科学与大数据技术,湖北
8076218,544.0,西安石油大学,土木工程,湖北
8076219,543.0,西安石油大学,化学工程与工艺,湖北
8076220,546.0,西安石油大学,地质工程,湖北
8076221,548.0,西安石油大学,勘查技术与工程,湖北
8076222,558.0,西安石油大学,石油工程,湖北
8076223,555.0,西安石油大学,油气储运工程,湖北
8076224,546.0,西安石油大学,安全工程,湖北
8063324,543.0,星海音乐学院,艺术管理,湖北
8064748,543.0,中央美术学院,艺术史论,湖北
8064749,560.0,中央美术学院,艺术管理,湖北
8068685,553.0,北京石油化工学院,机械工程,湖北
8068686,546.0,北京石油化工学院,高分子材料与工程,湖北
8068687,547.0,北京石油化工学院,能源与动力工程,湖北
8068688,551.0,北京石油化工学院,电气工程及其自动化,湖北
8068689,546.0,北京石油化工学院,自动化,湖北
8068690,551.0,北京石油化工学院,机器人工程,湖北
8068691,548.0,北京石油化工学院,物联网工程,湖北
8068692,544.0,北京石油化工学院,数据科学与大数据技术,湖北
8068693,546.0,北京石油化工学院,制药工程,湖北
8061878,542.0,大连外国语大学,西班牙语,湖北
8062575,542.0,东华理工大学,市场营销,湖北
8062576,546.0,东华理工大学,会计学,湖北
8062577,546.0,东华理工大学,财务管理,湖北
8074300,542.0,广东海洋大学,食品科学与工程,湖北
8063345,542.0,广东警官学院,法学,湖北
8063305,546.0,广东医科大学,英语,湖北
8063306,542.0,广东医科大学,医疗保险,湖北
8075734,542.0,贵州财经大学,税收学,湖北
8075738,542.0,贵州财经大学,数学与应用数学,湖北
8069049,542.0,河北工程大学,软件工程,湖北
8062971,556.0,河南工业大学,财政学,湖北
8062972,548.0,河南工业大学,法学,湖北
8062973,542.0,河南工业大学,英语,湖北
8062974,542.0,河南工业大学,翻译,湖北
8062975,552.0,河南工业大学,新闻学,湖北
8062976,552.0,河南工业大学,网络与新媒体,湖北
8062977,547.0,河南工业大学,工商管理,湖北
8062978,551.0,河南工业大学,会计学,湖北
8062979,545.0,河南工业大学,物流管理,湖北
8074077,542.0,湖南财政经济学院,计算机科学与技术,湖北
8063244,554.0,湖南工业大学,法学,湖北
8063245,547.0,湖南工业大学,英语,湖北
8063246,543.0,湖南工业大学,日语,湖北
8063247,542.0,湖南工业大学,翻译,湖北
8063248,543.0,湖南工业大学,工商管理类,湖北
8073256,542.0,华北水利水电大学,经济学,湖北
8073257,542.0,华北水利水电大学,信息与计算科学,湖北
8073258,542.0,华北水利水电大学,统计学,湖北
8073259,544.0,华北水利水电大学,能源与动力工程,湖北
8073260,543.0,华北水利水电大学,软件工程,湖北
8073261,543.0,华北水利水电大学,土木工程,湖北
8073262,543.0,华北水利水电大学,土木工程,湖北
8073263,562.0,华北水利水电大学,水利水电工程,湖北
8073265,546.0,华北水利水电大学,交通工程,湖北
8072768,542.0,济南大学,材料类,湖北
8071175,542.0,江苏师范大学,金融工程,湖北
8059331,542.0,辽宁科技大学,机械设计制造及其自动化,湖北
8061860,542.0,辽宁师范大学,公共事业管理,湖北
8062202,542.0,南京艺术学院,文化产业管理,湖北
8062203,542.0,南京艺术学院,艺术史论,湖北
8062204,542.0,南京艺术学院,广播电视编导,湖北
8062205,542.0,南京艺术学院,影视摄影与制作,湖北
8062206,542.0,南京艺术学院,美术学,湖北
8062207,542.0,南京艺术学院,文物保护与修复,湖北
8063484,542.0,南宁师范大学,汉语言文学,湖北
8073176,542.0,山东政法学院,网络空间安全,湖北
8070085,571.0,沈阳建筑大学,建筑学,湖北
8070086,559.0,沈阳建筑大学,城乡规划,湖北
8070087,555.0,沈阳建筑大学,风景园林,湖北
8069977,543.0,沈阳理工大学,信息与计算科学,湖北
8069978,542.0,沈阳理工大学,应用化学,湖北
8069979,549.0,沈阳理工大学,机械设计制造及其自动化,湖北
8069980,544.0,沈阳理工大学,材料成型及控制工程,湖北
8069981,545.0,沈阳理工大学,机械电子工程,湖北
8069982,545.0,沈阳理工大学,车辆工程,湖北
8069983,545.0,沈阳理工大学,智能车辆工程,湖北
8069984,543.0,沈阳理工大学,测控技术与仪器,湖北
8069985,543.0,沈阳理工大学,金属材料工程,湖北
8069986,543.0,沈阳理工大学,无机非金属材料工程,湖北
8069987,543.0,沈阳理工大学,粉体材料科学与工程,湖北
8069988,554.0,沈阳理工大学,电气工程及其自动化,湖北
8069989,545.0,沈阳理工大学,电子信息工程,湖北
8069990,545.0,沈阳理工大学,通信工程,湖北
8069991,544.0,沈阳理工大学,光电信息科学与工程,湖北
8069992,544.0,沈阳理工大学,自动化,湖北
8069993,547.0,沈阳理工大学,机器人工程,湖北
8069994,543.0,沈阳理工大学,计算机科学与技术,湖北
8069995,540.0,沈阳理工大学,网络工程,湖北
8069996,545.0,沈阳理工大学,智能科学与技术,湖北
8069997,542.0,沈阳理工大学,化学工程与工艺,湖北
8069998,552.0,沈阳理工大学,武器发射工程,湖北
8069999,549.0,沈阳理工大学,探测制导与控制技术,湖北
8070000,551.0,沈阳理工大学,弹药工程与爆炸技术,湖北
8070001,547.0,沈阳理工大学,特种能源技术与工程,湖北
